level,batch,PROLIFIC_PID,image_filename,image_basename,response,response_clean,ground_truth,trial_category,hard_correct,soft_correct,annotation,annotation_string,activation_89,activation_479,activation_355,activation_363,activation_297,activation_513,activation_967,activation_1116,activation_1157,activation_1424
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/mushrooms_noisy_level1_30.jpg,mushrooms_noisy_level1_30.jpg,0,"lizard,reptile",mushrooms,experiment,False,False,"[""LIZARD"",""REPTILE""]","LIZARD,REPTILE",0.0,0.066803776,0.0,0.71084225,0.0,0.010258579,0.0015322515,0.010895276,0.0389745,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/trump_noisy_level1_9.jpg,trump_noisy_level1_9.jpg,0,"donald,trump",trump,experiment,True,True,"[""DONALD"",""TRUMP""]","DONALD,TRUMP",0.057234388,0.03792231,0.014960642,0.019233618,0.0006641326,0.018633327,0.006247741,0.002427068,0.1269638,0.0012817456
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/raised_hand_noisy_level1_29.jpg,raised_hand_noisy_level1_29.jpg,0,"hands,humans",raised hand,experiment,False,True,"[""HANDS"",""HUMANS""]","HANDS,HUMANS",0.0,0.055296045,0.016720258,0.030109694,0.0032469388,0.13655768,0.013527053,0.036726397,0.239185,0.002026895
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/trump_noisy_level1_5.jpg,trump_noisy_level1_5.jpg,0,"donald,trump",trump,experiment,True,True,"[""DONALD"",""TRUMP""]","DONALD,TRUMP",0.1004522,0.0029993483,0.044345926,0.008417238,0.040227216,0.010989087,0.012692352,0.0013111293,0.11658255,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/sailboat_noisy_level1_5.jpg,sailboat_noisy_level1_5.jpg,0,"boat,sails",sailboat,experiment,False,True,"[""BOAT"",""SAILS""]","BOAT,SAILS",0.0,0.035898656,0.0047821896,0.17244892,0.013551593,0.06929399,0.0023860945,0.05799935,0.45439366,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/australia_noisy_level1_7.jpg,australia_noisy_level1_7.jpg,0,"water,city",australia,experiment,False,False,"[""WATER"",""CITY""]","WATER,CITY",0.0,0.03389505,0.0,1.0872701,0.0,0.006766776,0.0016214141,0.0,0.1231266,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/puppies_noisy_level1_6.jpg,puppies_noisy_level1_6.jpg,0,"puppies,dog",puppies,experiment,True,True,"[""PUPPIES"",""DOG""]","PUPPIES,DOG",0.0,0.011581858,0.009914107,0.058163285,0.009709619,0.020366177,0.045922074,0.0,0.092213824,0.00016279427
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/sailboat_noisy_level1_30.jpg,sailboat_noisy_level1_30.jpg,0,"boat,sail",sailboat,experiment,False,True,"[""BOAT"",""SAIL""]","BOAT,SAIL",0.0,0.030695602,0.0017614232,0.028759008,0.023005001,0.05758926,0.0070836116,0.024664858,0.3451008,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/arabic_alphabet_noisy_level1_4.jpg,arabic_alphabet_noisy_level1_4.jpg,0,"helmet,screen",arabic alphabet,experiment,False,False,"[""HELMET"",""SCREEN""]","HELMET,SCREEN",0.00037591546,0.11158689,0.02115131,0.57349986,0.00073777454,0.11856203,0.008239883,0.002365676,0.03845455,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/trump_noisy_level1_3.jpg,trump_noisy_level1_3.jpg,0,"trump,drawing",trump,experiment,True,True,"[""TRUMP"",""DRAWING""]","TRUMP,DRAWING",0.16512677,0.15203758,0.016476091,0.071156405,0.069712825,0.03870241,0.22466782,0.025633898,0.088319615,0.088769265
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/raised_hand_noisy_level1_8.jpg,raised_hand_noisy_level1_8.jpg,0,"hand,gold",raised hand,experiment,False,True,"[""HAND"",""GOLD""]","HAND,GOLD",0.0,0.06369241,0.0048039327,0.052747637,0.046971675,0.10816791,0.013749454,0.062221874,0.14860238,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/mushrooms_noisy_level1_5.jpg,mushrooms_noisy_level1_5.jpg,0,"mushroom,plant",mushrooms,experiment,False,True,"[""MUSHROOM"",""PLANT""]","MUSHROOM,PLANT",0.0,0.04718618,0.0064162016,0.009280795,0.044527106,0.028414456,0.0009990871,0.03579472,0.11884363,0.027734315
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/arabic_alphabet_noisy_level1_5.jpg,arabic_alphabet_noisy_level1_5.jpg,0,"tiles,fish",arabic alphabet,experiment,False,False,"[""TILES"",""FISH""]","TILES,FISH",0.0,0.15695187,0.00015770653,0.002716041,0.012839614,0.028688239,0.0,0.0010411254,0.043823823,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/arabic_alphabet_noisy_level1_9.jpg,arabic_alphabet_noisy_level1_9.jpg,0,"alphabet,language",arabic alphabet,experiment,False,False,"[""ALPHABET"",""LANGUAGE""]","ALPHABET,LANGUAGE",0.0,0.8725104,0.011507797,0.0,0.00792307,0.15723242,0.0,0.01341436,0.18048875,0.0014922869
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/australia_noisy_level1_8.jpg,australia_noisy_level1_8.jpg,0,"map,usa",australia,experiment,False,False,"[""MAP"",""USA""]","MAP,USA",0.0012840254,0.027234003,0.0016455518,0.025608787,0.29798028,0.40789437,0.010469051,0.07855819,0.47649026,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/trump_noisy_level1_8.jpg,trump_noisy_level1_8.jpg,0,"donald,trump",trump,experiment,True,True,"[""DONALD"",""TRUMP""]","DONALD,TRUMP",0.32505187,0.0018817246,0.016381923,0.00085746066,0.043190822,0.009953831,0.082153335,0.039833322,0.057290006,0.013652831
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/puppies_noisy_level1_5.jpg,puppies_noisy_level1_5.jpg,0,"building,roof",puppies,experiment,False,False,"[""BUILDING"",""ROOF""]","BUILDING,ROOF",0.0,0.075093314,0.028583467,0.3857865,0.0045824093,0.04966766,0.011020957,0.08973629,0.5181442,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/mushrooms_noisy_level1_7.jpg,mushrooms_noisy_level1_7.jpg,0,"hat,brown",mushrooms,experiment,False,False,"[""HAT"",""BROWN""]","HAT,BROWN",0.0,0.0900131,0.0045917095,0.3590854,0.0,0.06782416,0.004831329,0.02058545,0.29933408,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/puppies_noisy_level1_3.jpg,puppies_noisy_level1_3.jpg,0,"rocks,white",puppies,experiment,False,False,"[""ROCKS"",""WHITE""]","ROCKS,WHITE",0.0,0.05001748,0.00029125478,0.098564245,0.016522136,0.06556975,0.018059768,0.0052322582,0.10040453,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/puppies_noisy_level1_29.jpg,puppies_noisy_level1_29.jpg,0,"puppy,drawing",puppies,experiment,False,False,"[""PUPPY"",""DRAWING""]","PUPPY,DRAWING",8.465331e-06,0.012368327,0.17239803,0.0,0.024011355,0.046678502,0.18136156,0.113750786,0.18222858,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/raised_hand_noisy_level1_5.jpg,raised_hand_noisy_level1_5.jpg,0,"hand,human",raised hand,experiment,False,True,"[""HAND"",""HUMAN""]","HAND,HUMAN",0.0028388794,0.011507948,0.009363519,0.15234128,0.0017234838,0.043335345,0.13571008,0.39723784,0.32057986,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/fashion_model_noisy_level1_30.jpg,fashion_model_noisy_level1_30.jpg,0,"painting,goddess",fashion model,experiment,False,False,"[""PAINTING"",""GODDESS""]","PAINTING,GODDESS",0.0,0.019360768,0.0011860294,0.045650735,0.013416348,0.10243099,0.013643536,0.0031112374,0.3173354,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/mushrooms_noisy_level1_9.jpg,mushrooms_noisy_level1_9.jpg,0,"plants,forest",mushrooms,experiment,False,False,"[""PLANTS"",""FOREST""]","PLANTS,FOREST",0.0,0.07347849,0.0003363115,0.43032414,0.0,0.009988649,0.009611048,0.0032512848,0.14274804,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/droplets_noisy_level1_7.jpg,droplets_noisy_level1_7.jpg,0,"dots,static",droplets,experiment,False,False,"[""DOTS"",""STATIC""]","DOTS,STATIC",0.0,0.038431108,0.009611787,1.1788951,0.00034394528,0.01196176,0.0,0.0,0.022467187,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/fashion_model_noisy_level1_5.jpg,fashion_model_noisy_level1_5.jpg,0,"model,runway",fashion model,experiment,False,True,"[""MODEL"",""RUNWAY""]","MODEL,RUNWAY",0.0,0.06486241,0.00086798344,0.0825773,0.014619162,0.03307266,0.043238416,0.005153226,0.18516903,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/australia_noisy_level1_6.jpg,australia_noisy_level1_6.jpg,0,"shadow,usa",australia,experiment,False,False,"[""SHADOW"",""USA""]","SHADOW,USA",0.0,0.069021866,0.00515443,0.09230936,0.0,0.2015837,0.009770401,0.020425336,0.1204327,0.0012809127
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/trump_noisy_level1_7.jpg,trump_noisy_level1_7.jpg,0,"donald,trump",trump,experiment,True,True,"[""DONALD"",""TRUMP""]","DONALD,TRUMP",0.011821891,0.031922262,0.0046339785,0.28695711,0.014671397,0.0055465354,0.01816384,0.005773444,0.08757482,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/fashion_model_noisy_level1_29.jpg,fashion_model_noisy_level1_29.jpg,0,"painting,model",fashion model,experiment,False,True,"[""PAINTING"",""MODEL""]","PAINTING,MODEL",0.0,0.041869417,0.0023839385,0.2483132,0.008771334,0.0602919,0.007278398,0.030379916,0.39914507,0.020492194
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/australia_noisy_level1_4.jpg,australia_noisy_level1_4.jpg,0,"shadow,stage",australia,experiment,False,False,"[""SHADOW"",""STAGE""]","SHADOW,STAGE",0.0,0.038971823,0.00044143494,0.041198295,0.0010844292,0.060598046,0.0026654843,0.024134465,0.37340537,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/raised_hand_noisy_level1_3.jpg,raised_hand_noisy_level1_3.jpg,0,"faces,people",raised hand,experiment,False,False,"[""FACES"",""PEOPLE""]","FACES,PEOPLE",0.0,0.07134998,0.00585432,0.05853665,0.014655063,0.055611644,0.0,0.021889286,0.10157903,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/fashion_model_noisy_level1_7.jpg,fashion_model_noisy_level1_7.jpg,0,"legs,models",fashion model,experiment,False,False,"[""LEGS"",""MODELS""]","LEGS,MODELS",0.0,0.06496883,0.01392974,0.0915447,0.0023513031,0.06728164,0.0058881487,0.0016290133,0.26233935,0.09057804
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/arabic_alphabet_noisy_level1_8.jpg,arabic_alphabet_noisy_level1_8.jpg,0,"alphabet,language",arabic alphabet,experiment,False,False,"[""ALPHABET"",""LANGUAGE""]","ALPHABET,LANGUAGE",0.0,0.49387044,0.0,0.0,0.013140491,0.18822633,0.0,0.0014093106,0.04003579,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/arabic_alphabet_noisy_level1_3.jpg,arabic_alphabet_noisy_level1_3.jpg,0,"doodle,cat",arabic alphabet,experiment,False,False,"[""DOODLE"",""CAT""]","DOODLE,CAT",0.0042932797,0.3971246,0.0019237082,0.03551366,0.008312212,0.0115095675,0.07456644,0.08107999,0.11014141,0.0057496363
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/fire_noisy_level1_9.jpg,fire_noisy_level1_9.jpg,0,"fire,flame",fire,experiment,True,True,"[""FIRE"",""FLAME""]","FIRE,FLAME",0.0,0.06966368,0.0056793145,0.13744321,0.64289373,0.18588653,0.0,0.005098501,0.11502393,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/sailboat_noisy_level1_4.jpg,sailboat_noisy_level1_4.jpg,0,"boat,sails",sailboat,experiment,False,True,"[""BOAT"",""SAILS""]","BOAT,SAILS",0.0,0.122370765,0.004828827,0.7840818,0.026994605,0.049348466,0.081997365,0.008855743,0.40247402,0.0011705955
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/australia_noisy_level1_3.jpg,australia_noisy_level1_3.jpg,0,"map,britain",australia,experiment,False,False,"[""MAP"",""BRITAIN""]","MAP,BRITAIN",0.0,0.055102915,0.0,0.06326378,0.061406553,1.4102793,0.02374723,0.014367586,0.12258814,0.0007774712
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/fashion_model_noisy_level1_4.jpg,fashion_model_noisy_level1_4.jpg,0,"model,girl",fashion model,experiment,False,True,"[""MODEL"",""GIRL""]","MODEL,GIRL",0.0,0.030014701,0.0,0.055605654,0.003428206,0.020255968,0.045914225,0.0,0.2698443,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/trump_noisy_level1_30.jpg,trump_noisy_level1_30.jpg,0,"donald,trump",trump,experiment,True,True,"[""DONALD"",""TRUMP""]","DONALD,TRUMP",0.021886557,0.042458493,0.032580145,0.104228996,0.029413512,0.020802872,0.053748295,0.008051722,0.14351642,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/trump_noisy_level1_29.jpg,trump_noisy_level1_29.jpg,0,"donald,trump",trump,experiment,True,True,"[""DONALD"",""TRUMP""]","DONALD,TRUMP",0.0032507668,0.018064443,0.017248703,0.011448134,0.048470657,0.06116157,0.11203293,0.2597645,0.19295432,0.0045984276
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/mushrooms_noisy_level1_3.jpg,mushrooms_noisy_level1_3.jpg,0,"dots,land",mushrooms,experiment,False,False,"[""DOTS"",""LAND""]","DOTS,LAND",0.0,0.15794662,0.004773027,0.34607142,0.004571426,0.17255546,0.0,0.02112038,0.110450864,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/raised_hand_noisy_level1_7.jpg,raised_hand_noisy_level1_7.jpg,0,"shadows,hands",raised hand,experiment,False,True,"[""SHADOWS"",""HANDS""]","SHADOWS,HANDS",0.0,0.015695766,0.062073942,0.020822393,0.004439486,0.0048328675,0.10532221,0.19318144,0.30193093,0.0903859
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/sailboat_noisy_level1_6.jpg,sailboat_noisy_level1_6.jpg,0,"boat,sail",sailboat,experiment,False,True,"[""BOAT"",""SAIL""]","BOAT,SAIL",0.0,0.042075027,0.04140813,0.122690134,0.052674327,0.050247688,0.025507353,0.039577466,0.33695155,0.008471017
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/mushrooms_noisy_level1_29.jpg,mushrooms_noisy_level1_29.jpg,0,"mushroom,grass",mushrooms,experiment,False,True,"[""MUSHROOM"",""GRASS""]","MUSHROOM,GRASS",0.0,0.1487625,0.02722444,0.27269822,0.0065786676,0.04261542,0.09990292,0.003645738,0.3708077,0.001474404
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/puppies_noisy_level1_9.jpg,puppies_noisy_level1_9.jpg,0,"puppies,dog",puppies,experiment,True,True,"[""PUPPIES"",""DOG""]","PUPPIES,DOG",0.0,0.039934594,0.0019920638,0.10341121,0.008047628,0.015417457,0.03435716,0.013344041,0.2160018,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/fashion_model_noisy_level1_8.jpg,fashion_model_noisy_level1_8.jpg,0,"outdoor,person",fashion model,experiment,False,False,"[""OUTDOOR"",""PERSON""]","OUTDOOR,PERSON",0.0,0.07208815,6.0199218e-05,0.3924713,0.0037239878,0.048330568,0.0006732852,0.003346388,0.3946121,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/fire_noisy_level1_6.jpg,fire_noisy_level1_6.jpg,0,"flame,fire",fire,experiment,True,True,"[""FLAME"",""FIRE""]","FLAME,FIRE",0.0,0.0008533619,0.0016384448,0.017845543,0.74516076,0.16520904,0.0050720447,0.0034794263,0.152358,0.010436532
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/fashion_model_noisy_level1_3.jpg,fashion_model_noisy_level1_3.jpg,0,"model,runway",fashion model,experiment,False,True,"[""MODEL"",""RUNWAY""]","MODEL,RUNWAY",0.00077965524,0.022692427,0.0007788399,0.015979579,0.001678015,0.012068473,0.005980952,0.036052983,0.08668224,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/sailboat_noisy_level1_7.jpg,sailboat_noisy_level1_7.jpg,0,"boat,sail",sailboat,experiment,False,True,"[""BOAT"",""SAIL""]","BOAT,SAIL",0.0,0.016103394,0.0115076,1.653036,0.0,0.015356178,0.0104172,0.01752853,0.37580618,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/sailboat_noisy_level1_29.jpg,sailboat_noisy_level1_29.jpg,0,"boat,sunset",sailboat,experiment,False,True,"[""BOAT"",""SUNSET""]","BOAT,SUNSET",0.0,0.075141825,0.0,0.11403149,0.08448126,0.05299486,0.06774771,0.051635873,0.54331625,0.003706002
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/droplets_noisy_level1_6.jpg,droplets_noisy_level1_6.jpg,0,"rocks,circles",droplets,experiment,False,False,"[""ROCKS"",""CIRCLES""]","ROCKS,CIRCLES",0.0,0.07176558,0.060450565,0.0101860585,0.0,0.15664062,0.015700134,0.0024244352,0.14831686,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/raised_hand_noisy_level1_4.jpg,raised_hand_noisy_level1_4.jpg,0,"hands,arms",raised hand,experiment,False,True,"[""HANDS"",""ARMS""]","HANDS,ARMS",0.0,0.017699406,0.0,0.017292885,0.055949822,0.039369434,0.012660477,0.05788527,0.15597558,0.004870416
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/arabic_alphabet_noisy_level1_7.jpg,arabic_alphabet_noisy_level1_7.jpg,0,"tiles,alphabet",arabic alphabet,experiment,False,False,"[""TILES"",""ALPHABET""]","TILES,ALPHABET",0.0007342262,0.085431255,0.0,0.008827698,0.12370911,0.012474405,0.0,0.011035592,0.18012924,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/puppies_noisy_level1_7.jpg,puppies_noisy_level1_7.jpg,0,"puppy,fluffy",puppies,experiment,False,False,"[""PUPPY"",""FLUFFY""]","PUPPY,FLUFFY",0.0,0.017585078,0.00048795305,0.10835436,0.0,0.01808591,0.048711542,0.03920468,0.16268085,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/droplets_noisy_level1_3.jpg,droplets_noisy_level1_3.jpg,0,"dots,blue",droplets,experiment,False,False,"[""DOTS"",""BLUE""]","DOTS,BLUE",0.0,0.0053598396,0.0039155455,1.1535803,7.6767836e-05,0.014914738,0.0,0.0,0.017824868,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/puppies_noisy_level1_4.jpg,puppies_noisy_level1_4.jpg,0,"couch,cat",puppies,experiment,False,False,"[""COUCH"",""CAT""]","COUCH,CAT",0.0,0.11254704,0.0025623315,1.0239894,0.0,0.014200053,0.0,0.0025449933,0.035596605,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/trump_noisy_level1_4.jpg,trump_noisy_level1_4.jpg,0,"hotel,trumptower",trump,experiment,False,True,"[""HOTEL"",""TRUMPTOWER""]","HOTEL,TRUMPTOWER",0.0,0.03317214,0.011695108,0.57828313,0.00075483025,0.13322513,0.0,0.003430969,0.41470027,0.0007204362
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/mushrooms_noisy_level1_8.jpg,mushrooms_noisy_level1_8.jpg,0,"mushroom,painting",mushrooms,experiment,False,True,"[""MUSHROOM"",""PAINTING""]","MUSHROOM,PAINTING",0.0,0.056490093,0.00090963015,0.82623386,0.0040028375,0.036340844,0.0,0.00024916066,0.049780697,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/droplets_noisy_level1_8.jpg,droplets_noisy_level1_8.jpg,0,"rocks,tiles",droplets,experiment,False,False,"[""ROCKS"",""TILES""]","ROCKS,TILES",0.0,0.019732676,0.005394743,1.372202,0.0007140695,0.024769347,0.0,0.0,0.0075444235,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/fashion_model_noisy_level1_6.jpg,fashion_model_noisy_level1_6.jpg,0,"white,dress",fashion model,experiment,False,False,"[""WHITE"",""DRESS""]","WHITE,DRESS",0.0,0.021280667,0.024899289,0.000532162,0.015722863,0.10874349,0.013448896,0.0054066055,0.27546653,0.032265134
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/sailboat_noisy_level1_3.jpg,sailboat_noisy_level1_3.jpg,0,"boat,sail",sailboat,experiment,False,True,"[""BOAT"",""SAIL""]","BOAT,SAIL",0.0,0.11811822,0.028034698,0.2575729,0.0,0.026153462,0.13734367,0.00012093047,0.42735517,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/fire_noisy_level1_8.jpg,fire_noisy_level1_8.jpg,0,"flame,fire",fire,experiment,True,True,"[""FLAME"",""FIRE""]","FLAME,FIRE",0.0,0.0418587,0.000101345555,0.035731968,0.042705525,0.12812638,0.00034163322,0.022265658,0.036545,0.0
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/arabic_alphabet_noisy_level1_6.jpg,arabic_alphabet_noisy_level1_6.jpg,0,"icons,logos",arabic alphabet,experiment,False,False,"[""ICONS"",""LOGOS""]","ICONS,LOGOS",0.0012283031,0.26380858,0.012753953,0.0038711003,0.022703046,0.09862399,0.0028199856,0.014696851,0.0973944,0.00084446976
1,3,671f12c5d2543b67c0f12e57,https://ernesto-interpretability.s3.us-east-1.amazonaws.com/EXPERIMENT_HUMAN_CORRELATION/level1/mushrooms_noisy_level1_4.jpg,mushrooms_noisy_level1_4.jpg,0,"mushrooms,fungus",mushrooms,experiment,True,True,"[""MUSHROOMS"",""FUNGUS""]","MUSHROOMS,FUNGUS",0.0,0.021882521,0.0059584733,0.0056774835,0.10394744,0.13208762,0.0,0.098546,0.40003535,0.0
